Datetime,Adj Close,Close,High,Low,Open,Volume
2025-10-21 09:15:00-04:00,255.18,255.18,256.03,254.9003,255.99,0
2025-10-21 09:30:00-04:00,253.3300018310547,253.3300018310547,255.3300018310547,252.74000549316406,255.3300018310547,1718705
2025-10-21 09:45:00-04:00,253.19000244140625,253.19000244140625,254.2100067138672,253.02999877929688,253.2899932861328,738177
2025-10-21 10:00:00-04:00,253.32940673828125,253.32940673828125,253.33999633789062,252.4499969482422,253.22999572753906,733042
2025-10-21 10:15:00-04:00,252.4781951904297,252.4781951904297,253.47999572753906,252.0,253.30999755859375,700271
2025-10-21 10:30:00-04:00,252.67030334472656,252.67030334472656,253.1300048828125,252.27000427246094,252.4550018310547,343112
2025-10-21 10:45:00-04:00,253.13999938964844,253.13999938964844,253.3300018310547,252.6125030517578,252.68499755859375,484090
2025-10-21 11:00:00-04:00,246.64999389648438,246.64999389648438,253.22999572753906,246.3717041015625,253.16000366210938,3360408
2025-10-21 11:15:00-04:00,246.86000061035156,246.86000061035156,247.6199951171875,244.67999267578125,246.66000366210938,2522139
2025-10-21 11:30:00-04:00,246.73500061035156,246.73500061035156,248.14999389648438,246.4600067138672,246.85000610351562,1468502
2025-10-21 11:45:00-04:00,248.89999389648438,248.89999389648438,248.91990661621094,246.66000366210938,246.6999969482422,966836
2025-10-21 12:00:00-04:00,249.94009399414062,249.94009399414062,250.16000366210938,248.8300018310547,248.89999389648438,1112597
2025-10-21 12:15:00-04:00,249.5800018310547,249.5800018310547,250.27000427246094,248.9499969482422,249.89999389648438,946196
2025-10-21 12:30:00-04:00,249.52000427246094,249.52000427246094,250.39999389648438,249.00999450683594,249.5749969482422,795431
2025-10-21 12:45:00-04:00,249.89999389648438,249.89999389648438,250.47999572753906,249.4600067138672,249.52000427246094,679902
2025-10-21 13:00:00-04:00,249.2700958251953,249.2700958251953,250.10000610351562,248.0500030517578,249.9250030517578,1310909
2025-10-21 13:15:00-04:00,252.10499572753906,252.10499572753906,252.94000244140625,249.25,249.27000427246094,2272758
2025-10-21 13:30:00-04:00,251.8699951171875,251.8699951171875,252.6300048828125,251.1199951171875,252.0800018310547,714851
2025-10-21 13:45:00-04:00,252.6699981689453,252.6699981689453,253.1300048828125,251.86500549316406,251.88999938964844,826123
2025-10-21 14:00:00-04:00,252.97500610351562,252.97500610351562,253.27200317382812,252.30999755859375,252.69000244140625,695357
2025-10-21 14:15:00-04:00,252.75,252.75,253.1699981689453,252.22000122070312,252.99000549316406,324258
2025-10-21 14:30:00-04:00,252.27999877929688,252.27999877929688,253.0399932861328,252.1199951171875,252.7449951171875,312281
2025-10-21 14:45:00-04:00,252.1750030517578,252.1750030517578,252.6199951171875,252.0,252.25999450683594,321250
2025-10-21 15:00:00-04:00,252.28500366210938,252.28500366210938,252.39999389648438,251.94000244140625,252.19000244140625,301333
2025-10-21 15:15:00-04:00,252.19500732421875,252.19500732421875,252.52000427246094,251.94000244140625,252.26499938964844,493490
2025-10-21 15:30:00-04:00,252.14999389648438,252.14999389648438,252.3300018310547,251.85000610351562,252.22000122070312,433783
2025-10-21 15:45:00-04:00,251.32000732421875,251.32000732421875,252.17999267578125,251.27000427246094,252.13009643554688,1239946
2025-10-21 16:00:00-04:00,251.1,251.1,251.71,251.03,251.32,0
2025-10-21 16:15:00-04:00,251.34,251.34,251.34,250.9,251.34,0
2025-10-21 16:30:00-04:00,251.2,251.2,251.24,251.05,251.13,0
2025-10-21 16:45:00-04:00,251.0112,251.0112,251.2,250.68,251.15,0
2025-10-21 17:00:00-04:00,251.1,251.1,251.34,250.71,251.01,0
2025-10-21 17:15:00-04:00,250.5,250.5,251.34,250.5,250.8,0
2025-10-21 17:30:00-04:00,255.69,255.69,256.48,250.5,250.8,0
2025-10-21 17:45:00-04:00,258.36,258.36,260.3,254.0001,255.31,0
2025-10-21 18:00:00-04:00,257.6,257.6,258.7,257.0,258.35,0
2025-10-21 18:15:00-04:00,256.53,256.53,258.3,256.5,257.6,0
2025-10-21 18:30:00-04:00,256.49,256.49,257.09,256.32,256.5,0
2025-10-21 18:45:00-04:00,255.49,255.49,256.67,255.0688,256.52,0
2025-10-21 19:00:00-04:00,254.74,254.74,255.79,254.16,255.6,0
2025-10-21 19:15:00-04:00,254.35,254.35,255.14,254.27,254.8,0
2025-10-21 19:30:00-04:00,255.3,255.3,255.5,254.16,254.28,0
2025-10-21 19:45:00-04:00,256.17,256.17,256.3,255.19,255.2007,0
2025-10-22 04:00:00-04:00,254.38,254.38,255.96,254.2,255.14,0
2025-10-22 04:15:00-04:00,254.35,254.35,254.54,254.04,254.51,0
2025-10-22 04:30:00-04:00,254.37,254.37,254.87,254.34,254.34,0
2025-10-22 04:45:00-04:00,254.55,254.55,254.68,254.23,254.32,0
2025-10-22 05:00:00-04:00,254.47,254.47,254.55,254.28,254.55,0
2025-10-22 05:15:00-04:00,254.7,254.7,254.74,254.53,254.53,0
2025-10-22 05:30:00-04:00,254.97,254.97,255.24,254.59,254.59,0
2025-10-22 05:45:00-04:00,254.75,254.75,254.81,254.65,254.75,0
2025-10-22 06:00:00-04:00,255.21,255.21,255.32,254.59,254.75,0
2025-10-22 06:15:00-04:00,256.08,256.08,256.14,255.18,255.18,0
2025-10-22 06:30:00-04:00,256.65,256.65,256.94,256.08,256.08,0
2025-10-22 06:45:00-04:00,256.53,256.53,257.04,256.25,256.57,0
2025-10-22 07:00:00-04:00,255.41,255.41,256.41,255.28,256.41,0
2025-10-22 07:15:00-04:00,255.87,255.87,256.66,255.34,255.41,0
2025-10-22 07:30:00-04:00,255.81,255.81,255.99,255.0,255.72,0
2025-10-22 07:45:00-04:00,256.25,256.25,256.47,255.9,255.9,0
2025-10-22 08:00:00-04:00,257.16,257.16,257.5,254.05,254.48,0
2025-10-22 08:15:00-04:00,256.91,256.91,257.28,256.77,257.163,0
2025-10-22 08:30:00-04:00,257.0,257.0,257.12,256.7,256.99,0
2025-10-22 08:45:00-04:00,257.07,257.07,257.14,256.85,257.1,0
2025-10-22 09:00:00-04:00,257.58,257.58,257.7105,256.63,257.07,0
2025-10-22 09:15:00-04:00,255.15,255.15,257.8,254.87,257.62,0
2025-10-22 09:30:00-04:00,256.13360595703125,256.13360595703125,257.0799865722656,254.02999877929688,255.0399932861328,2707010
2025-10-22 09:45:00-04:00,255.24000549316406,255.24000549316406,257.0799865722656,255.0449981689453,256.0799865722656,1006326
2025-10-22 10:00:00-04:00,254.69000244140625,254.69000244140625,255.90550231933594,254.47000122070312,255.25,702508
2025-10-22 10:15:00-04:00,253.89999389648438,253.89999389648438,255.50999450683594,253.6649932861328,254.69000244140625,617337
2025-10-22 10:30:00-04:00,253.23800659179688,253.23800659179688,254.127197265625,253.1199951171875,253.9250030517578,695042
2025-10-22 10:45:00-04:00,254.85000610351562,254.85000610351562,254.889892578125,252.8699951171875,253.22000122070312,765432
2025-10-22 11:00:00-04:00,256.38720703125,256.38720703125,257.17999267578125,254.8300018310547,254.8699951171875,1745252
2025-10-22 11:15:00-04:00,253.67999267578125,253.67999267578125,256.6419982910156,253.39999389648438,256.44500732421875,768996
2025-10-22 11:30:00-04:00,254.1885986328125,254.1885986328125,254.5800018310547,253.1300048828125,253.72000122070312,608882
2025-10-22 11:45:00-04:00,253.4801025390625,253.4801025390625,254.8300018310547,253.4700927734375,254.14999389648438,501943
2025-10-22 12:00:00-04:00,252.97000122070312,252.97000122070312,253.6905975341797,252.3300018310547,253.50999450683594,594191
2025-10-22 12:15:00-04:00,252.4600067138672,252.4600067138672,253.47000122070312,252.27999877929688,252.99000549316406,368791
2025-10-22 12:30:00-04:00,252.3699951171875,252.3699951171875,252.60000610351562,250.4510040283203,252.41000366210938,826483
2025-10-22 12:45:00-04:00,251.77000427246094,251.77000427246094,252.77000427246094,251.61000061035156,252.3699951171875,413381
2025-10-22 13:00:00-04:00,251.4149932861328,251.4149932861328,252.08999633789062,251.39999389648438,251.82000732421875,330155
2025-10-22 13:15:00-04:00,251.58999633789062,251.58999633789062,251.64999389648438,250.97999572753906,251.4499969482422,273016
2025-10-22 13:30:00-04:00,250.75999450683594,250.75999450683594,251.8300018310547,250.62420654296875,251.5800018310547,321214
2025-10-22 13:45:00-04:00,251.38999938964844,251.38999938964844,251.40179443359375,250.77000427246094,250.77000427246094,301030
2025-10-22 14:00:00-04:00,251.27999877929688,251.27999877929688,251.7299041748047,251.1300048828125,251.3699951171875,431206
2025-10-22 14:15:00-04:00,251.97109985351562,251.97109985351562,252.22000122070312,251.0850067138672,251.27000427246094,298617
2025-10-22 14:30:00-04:00,252.13999938964844,252.13999938964844,252.39999389648438,251.57640075683594,251.97000122070312,289314
2025-10-22 14:45:00-04:00,252.40499877929688,252.40499877929688,252.44000244140625,251.7899932861328,252.125,277342
2025-10-22 15:00:00-04:00,252.32000732421875,252.32000732421875,252.61000061035156,251.99000549316406,252.38999938964844,349332
2025-10-22 15:15:00-04:00,252.44000244140625,252.44000244140625,252.75999450683594,252.22999572753906,252.35000610351562,330320
2025-10-22 15:30:00-04:00,251.88999938964844,251.88999938964844,252.57000732421875,251.8300018310547,252.39999389648438,322987
2025-10-22 15:45:00-04:00,252.52000427246094,252.52000427246094,252.75999450683594,251.67999267578125,251.8699951171875,1000829
2025-10-22 16:00:00-04:00,252.59,252.59,252.61,252.13,252.55,0
2025-10-22 16:15:00-04:00,252.52,252.52,252.79,252.51,252.53,0
2025-10-22 16:30:00-04:00,252.35,252.35,252.78,252.13,252.57,0
2025-10-22 16:45:00-04:00,252.71,252.71,252.71,252.13,252.25,0
2025-10-22 17:00:00-04:00,252.67,252.67,252.71,252.32,252.71,0
2025-10-22 17:15:00-04:00,252.7742,252.7742,252.7742,252.32,252.5716,0
2025-10-22 17:30:00-04:00,252.45,252.45,252.8,252.45,252.78,0
2025-10-22 17:45:00-04:00,252.5601,252.5601,252.74,252.3,252.59,0
2025-10-22 18:00:00-04:00,252.72,252.72,252.92,252.5,252.65,0
2025-10-22 18:15:00-04:00,252.98,252.98,253.03,252.51,252.72,0
2025-10-22 18:30:00-04:00,253.38,253.38,253.44,252.98,253.03,0
2025-10-22 18:45:00-04:00,253.39,253.39,253.5,253.11,253.4,0
2025-10-22 19:00:00-04:00,253.0,253.0,253.5,253.0,253.39,0
2025-10-22 19:15:00-04:00,253.2,253.2,253.5,253.0,253.0,0
2025-10-22 19:30:00-04:00,252.89,252.89,253.38,252.7,253.13,0
2025-10-22 19:45:00-04:00,252.76,252.76,253.0,252.51,252.51,0
2025-10-23 04:00:00-04:00,253.93,253.93,254.46,253.63,253.63,0
2025-10-23 04:15:00-04:00,254.12,254.12,254.24,254.0,254.1,0
2025-10-23 04:30:00-04:00,254.24,254.24,254.24,254.09,254.09,0
2025-10-23 04:45:00-04:00,254.24,254.24,254.28,253.98,254.15,0
2025-10-23 05:00:00-04:00,254.06,254.06,254.5,253.87,254.28,0
2025-10-23 05:15:00-04:00,253.99,253.99,254.08,253.71,254.03,0
2025-10-23 05:30:00-04:00,253.41,253.41,253.99,253.38,253.99,0
2025-10-23 05:45:00-04:00,254.02,254.02,254.02,253.26,253.28,0
2025-10-23 06:00:00-04:00,254.25,254.25,254.33,253.8,254.07,0
2025-10-23 06:15:00-04:00,254.21,254.21,254.5,254.07,254.22,0
2025-10-23 06:30:00-04:00,254.0,254.0,254.32,254.0,254.19,0
2025-10-23 06:45:00-04:00,253.89,253.89,253.9,253.67,253.85,0
2025-10-23 07:00:00-04:00,253.3,253.3,253.71,253.12,253.7,0
2025-10-23 07:15:00-04:00,253.52,253.52,253.74,253.49,253.56,0
2025-10-23 07:30:00-04:00,253.48,253.48,253.74,253.48,253.51,0
2025-10-23 07:45:00-04:00,253.1,253.1,253.56,253.0,253.45,0
2025-10-23 08:00:00-04:00,253.1985,253.1985,254.44,252.86,254.07,0
2025-10-23 08:15:00-04:00,253.47,253.47,253.47,252.71,253.2,0
2025-10-23 08:30:00-04:00,252.96,252.96,253.4,252.8,253.4,0
2025-10-23 08:45:00-04:00,253.8,253.8,253.85,253.0,253.0,0
2025-10-23 09:00:00-04:00,253.3067,253.3067,253.8723,252.93,253.84,0
2025-10-23 09:15:00-04:00,254.09,254.09,254.09,252.9,253.27,0
2025-10-23 09:30:00-04:00,254.27000427246094,254.27000427246094,254.72999572753906,252.76829528808594,253.85000610351562,1276107
2025-10-23 09:45:00-04:00,254.6999969482422,254.6999969482422,255.86000061035156,253.9199981689453,254.27000427246094,757031
2025-10-23 10:00:00-04:00,254.24000549316406,254.24000549316406,255.14999389648438,254.0,254.99000549316406,529069
2025-10-23 10:15:00-04:00,254.6300048828125,254.6300048828125,254.99000549316406,253.89999389648438,254.22250366210938,381818
2025-10-23 10:30:00-04:00,255.0500030517578,255.0500030517578,255.61000061035156,254.5,254.64959716796875,294847
2025-10-23 10:45:00-04:00,254.8433074951172,254.8433074951172,255.2449951171875,253.9499969482422,255.0800018310547,303137
2025-10-23 11:00:00-04:00,255.17999267578125,255.17999267578125,255.52980041503906,254.73500061035156,254.85000610351562,243720
2025-10-23 11:15:00-04:00,254.8249969482422,254.8249969482422,255.26499938964844,254.59010314941406,255.18499755859375,248760
2025-10-23 11:30:00-04:00,254.25999450683594,254.25999450683594,255.2100067138672,254.22999572753906,254.8699951171875,208481
2025-10-23 11:45:00-04:00,254.73849487304688,254.73849487304688,255.125,254.22000122070312,254.22000122070312,282474
2025-10-23 12:00:00-04:00,255.36520385742188,255.36520385742188,255.42999267578125,254.25999450683594,254.77000427246094,229397
2025-10-23 12:15:00-04:00,255.35009765625,255.35009765625,255.57989501953125,255.13999938964844,255.35000610351562,312930
2025-10-23 12:30:00-04:00,255.07000732421875,255.07000732421875,255.47999572753906,254.92999267578125,255.38999938964844,251750
2025-10-23 12:45:00-04:00,255.1199951171875,255.1199951171875,255.30999755859375,254.8903045654297,255.07000732421875,280584
2025-10-23 13:00:00-04:00,254.95950317382812,254.95950317382812,255.2899932861328,254.44000244140625,255.13999938964844,260729
2025-10-23 13:15:00-04:00,254.61000061035156,254.61000061035156,254.99000549316406,254.41000366210938,254.8699951171875,269181
2025-10-23 13:30:00-04:00,255.03419494628906,255.03419494628906,255.3000030517578,254.58999633789062,254.64999389648438,228859
2025-10-23 13:45:00-04:00,255.13999938964844,255.13999938964844,255.2082977294922,254.9149932861328,255.0,93874
2025-10-23 14:00:00-04:00,255.00999450683594,255.00999450683594,255.27999877929688,254.91000366210938,255.14999389648438,127388
2025-10-23 14:15:00-04:00,255.3699951171875,255.3699951171875,255.38400268554688,254.86000061035156,255.02999877929688,171472
2025-10-23 14:30:00-04:00,255.25900268554688,255.25900268554688,255.38499450683594,255.1199951171875,255.36500549316406,212961
2025-10-23 14:45:00-04:00,254.90499877929688,254.90499877929688,255.25929260253906,254.75999450683594,255.25,243226
2025-10-23 15:00:00-04:00,254.77999877929688,254.77999877929688,254.9949951171875,254.7100067138672,254.91000366210938,674545
2025-10-23 15:15:00-04:00,254.4199981689453,254.4199981689453,254.8300018310547,254.2899932861328,254.77999877929688,344649
2025-10-23 15:30:00-04:00,254.01499938964844,254.01499938964844,254.5377960205078,253.9571990966797,254.44000244140625,473444
2025-10-23 15:45:00-04:00,253.74000549316406,253.74000549316406,254.17999267578125,253.30999755859375,254.00999450683594,1542797
2025-10-23 16:00:00-04:00,253.76,253.76,254.03,253.65,253.74,0
2025-10-23 16:15:00-04:00,253.6,253.6,253.98,253.59,253.73,0
2025-10-23 16:30:00-04:00,256.4499,256.4499,257.19,253.6,253.6,0
2025-10-23 16:45:00-04:00,255.76,255.76,256.5,253.73,256.46,0
2025-10-23 17:00:00-04:00,255.71,255.71,256.0,253.73,255.79,0
2025-10-23 17:15:00-04:00,255.39,255.39,256.0,255.1,255.65,0
2025-10-23 17:30:00-04:00,255.5,255.5,255.5,255.0,255.38,0
2025-10-23 17:45:00-04:00,255.14,255.14,255.5,255.05,255.38,0
2025-10-23 18:00:00-04:00,255.38,255.38,255.5,255.13,255.23,0
2025-10-23 18:15:00-04:00,255.54,255.54,255.78,255.3301,255.38,0
2025-10-23 18:30:00-04:00,255.538,255.538,255.58,253.73,255.48,0
2025-10-23 18:45:00-04:00,255.31,255.31,255.58,255.3,255.58,0
2025-10-23 19:00:00-04:00,255.58,255.58,255.58,255.25,255.51,0
2025-10-23 19:15:00-04:00,255.53,255.53,255.58,255.39,255.56,0
2025-10-23 19:30:00-04:00,255.49,255.49,255.7,255.41,255.51,0
2025-10-23 19:45:00-04:00,255.8,255.8,255.82,255.49,255.82,0
2025-10-24 04:00:00-04:00,256.45,256.45,256.54,255.81,255.81,0
2025-10-24 04:15:00-04:00,256.78,256.78,256.95,256.42,256.46,0
2025-10-24 04:30:00-04:00,256.89,256.89,256.96,256.71,256.85,0
2025-10-24 04:45:00-04:00,257.12,257.12,257.24,256.85,256.9,0
2025-10-24 05:00:00-04:00,257.06,257.06,257.42,257.06,257.06,0
2025-10-24 05:15:00-04:00,257.44,257.44,257.47,257.12,257.12,0
2025-10-24 05:30:00-04:00,257.3,257.3,257.46,257.25,257.39,0
2025-10-24 05:45:00-04:00,257.27,257.27,257.42,257.2,257.34,0
2025-10-24 06:00:00-04:00,257.43,257.43,257.43,257.06,257.26,0
2025-10-24 06:15:00-04:00,257.22,257.22,257.39,257.11,257.39,0
2025-10-24 06:30:00-04:00,257.35,257.35,257.4,257.24,257.26,0
2025-10-24 06:45:00-04:00,257.11,257.11,257.4,257.04,257.35,0
2025-10-24 07:00:00-04:00,256.92,256.92,257.31,256.53,257.11,0
2025-10-24 07:15:00-04:00,256.81,256.81,257.19,256.49,256.91,0
2025-10-24 07:30:00-04:00,257.07,257.07,257.27,256.9,256.94,0
2025-10-24 07:45:00-04:00,256.88,256.88,257.28,256.88,257.21,0
2025-10-24 08:00:00-04:00,256.8582,256.8582,257.5,255.9512,256.39,0
2025-10-24 08:15:00-04:00,256.69,256.69,257.0,256.03,256.86,0
2025-10-24 08:30:00-04:00,256.49,256.49,257.97,256.24,256.69,0
2025-10-24 08:45:00-04:00,256.55,256.55,256.85,256.2,256.64,0
2025-10-24 09:00:00-04:00,256.52,256.52,256.81,256.32,256.4967,0
2025-10-24 09:15:00-04:00,257.4,257.4,257.43,256.07,256.48,0
2025-10-24 09:30:00-04:00,259.3367919921875,259.3367919921875,260.30999755859375,256.1000061035156,257.29998779296875,2474772
2025-10-24 09:45:00-04:00,260.8500061035156,260.8500061035156,260.92889404296875,258.552490234375,259.3500061035156,1108675
2025-10-24 10:00:00-04:00,261.4200134277344,261.4200134277344,262.510009765625,260.7699890136719,260.9200134277344,1376603
2025-10-24 10:15:00-04:00,261.1499938964844,261.1499938964844,261.6199951171875,260.75,261.3999938964844,731770
2025-10-24 10:30:00-04:00,260.9849853515625,260.9849853515625,261.1700134277344,260.3900146484375,261.1499938964844,509129
2025-10-24 10:45:00-04:00,260.19500732421875,260.19500732421875,261.0400085449219,259.6499938964844,260.9800109863281,555063
2025-10-24 11:00:00-04:00,260.5639953613281,260.5639953613281,260.6300048828125,259.70001220703125,260.19000244140625,447704
2025-10-24 11:15:00-04:00,261.2349853515625,261.2349853515625,261.4649963378906,260.4700012207031,260.57000732421875,711406
2025-10-24 11:30:00-04:00,260.8299865722656,260.8299865722656,261.6300048828125,260.79998779296875,261.260009765625,477903
2025-10-24 11:45:00-04:00,261.010009765625,261.010009765625,261.2200012207031,260.6300048828125,260.8299865722656,292849
2025-10-24 12:00:00-04:00,261.29998779296875,261.29998779296875,261.3999938964844,260.79998779296875,261.0199890136719,325354
2025-10-24 12:15:00-04:00,261.4150085449219,261.4150085449219,261.45001220703125,261.010009765625,261.3299865722656,315779
2025-10-24 12:30:00-04:00,261.1700134277344,261.1700134277344,261.4800109863281,261.0,261.4100036621094,341078
2025-10-24 12:45:00-04:00,261.7900085449219,261.7900085449219,261.9800109863281,261.1300048828125,261.1846923828125,365406
2025-10-24 13:00:00-04:00,262.0400085449219,262.0400085449219,262.2200012207031,261.70001220703125,261.7699890136719,472609
2025-10-24 13:15:00-04:00,261.80999755859375,261.80999755859375,262.1889953613281,261.7900085449219,262.0450134277344,288320
